,conceptA,conceptB,isPrerequisite,dataset,file,conceptA_ind,conceptB_ind
1517,191,1062,0,moocML,mooc,257,118
1518,191,317,0,moocML,mooc,257,147
1519,736,234,1,moocML,mooc,145,257
1520,905,234,1,moocML,mooc,41,257
1521,764,1586,0,moocML,mooc,150,27
1522,764,443,0,moocML,mooc,150,120
1523,764,1153,0,moocML,mooc,150,132
1524,764,199,0,moocML,mooc,150,298
1525,764,296,0,moocML,mooc,150,211
1526,764,547,0,moocML,mooc,150,75
1527,764,442,0,moocML,mooc,150,357
1528,764,58,0,moocML,mooc,150,401
1529,764,1257,0,moocML,mooc,150,45
1530,764,662,0,moocML,mooc,150,80
1531,764,404,0,moocML,mooc,150,35
1532,764,944,0,moocML,mooc,150,409
1533,764,503,0,moocML,mooc,150,296
1534,764,1218,0,moocML,mooc,150,241
1535,764,181,0,moocML,mooc,150,53
1536,523,897,1,moocML,mooc,28,150
1537,709,897,1,moocML,mooc,130,150
1538,945,897,1,moocML,mooc,363,150
1539,419,897,1,moocML,mooc,142,150
1540,918,897,1,moocML,mooc,81,150
1541,667,897,1,moocML,mooc,198,150
1542,764,881,0,moocML,mooc,150,275
1543,764,1271,0,moocML,mooc,150,216
1544,764,620,0,moocML,mooc,150,146
1545,764,878,0,moocML,mooc,150,4
1546,764,561,0,moocML,mooc,150,218
1547,764,1062,0,moocML,mooc,150,118
1548,764,317,0,moocML,mooc,150,147
1549,164,407,1,moocML,mooc,298,163
1550,344,547,0,moocML,mooc,163,75
1551,48,407,1,moocML,mooc,401,163
1552,344,662,0,moocML,mooc,163,80
1553,803,407,1,moocML,mooc,409,163
1554,344,1067,0,moocML,mooc,163,81
1555,404,426,0,moocML,mooc,55,429
1556,404,1586,0,moocML,mooc,55,27
1557,404,443,0,moocML,mooc,55,120
1558,404,1526,1,moocML,mooc,55,415
1559,404,382,0,moocML,mooc,55,171
1560,404,1141,0,moocML,mooc,55,239
1561,404,931,1,moocML,mooc,55,39
1562,404,199,1,moocML,mooc,55,298
1563,404,1422,0,moocML,mooc,55,42
1564,404,1086,0,moocML,mooc,55,406
1565,404,201,0,moocML,mooc,55,315
1566,404,547,0,moocML,mooc,55,75
1567,404,442,0,moocML,mooc,55,357
1568,404,1257,0,moocML,mooc,55,45
1569,404,2,0,moocML,mooc,55,272
1570,404,1235,0,moocML,mooc,55,199
1571,404,662,0,moocML,mooc,55,80
1572,404,1437,0,moocML,mooc,55,214
1573,404,404,0,moocML,mooc,55,35
1574,404,944,0,moocML,mooc,55,409
1575,404,503,0,moocML,mooc,55,296
1576,404,754,0,moocML,mooc,55,238
1577,404,882,0,moocML,mooc,55,224
1578,404,1487,1,moocML,mooc,55,33
1579,404,1157,0,moocML,mooc,55,221
1580,404,616,0,moocML,mooc,55,28
1581,404,843,0,moocML,mooc,55,130
1582,404,1097,0,moocML,mooc,55,363
1583,404,493,0,moocML,mooc,55,142
1584,404,337,0,moocML,mooc,55,304
1585,404,799,0,moocML,mooc,55,198
1586,404,1212,0,moocML,mooc,55,372
1587,404,1075,0,moocML,mooc,55,312
1588,404,561,0,moocML,mooc,55,218
1589,404,282,1,moocML,mooc,55,84
1590,404,1533,0,moocML,mooc,55,273
1591,404,1062,0,moocML,mooc,55,118
1592,404,317,0,moocML,mooc,55,147
1593,404,1143,0,moocML,mooc,55,255
1594,363,401,0,moocML,mooc,429,56
1595,363,1586,0,moocML,mooc,429,27
1596,363,454,0,moocML,mooc,429,250
1597,363,1015,0,moocML,mooc,429,378
1598,363,1197,0,moocML,mooc,429,421
1599,363,986,0,moocML,mooc,429,287
1600,363,231,0,moocML,mooc,429,328
1601,363,383,0,moocML,mooc,429,110
1602,363,711,0,moocML,mooc,429,299
1603,363,1010,0,moocML,mooc,429,123
1604,980,426,1,moocML,mooc,239,429
1605,363,199,0,moocML,mooc,429,298
1606,363,446,0,moocML,mooc,429,364
1607,363,283,0,moocML,mooc,429,88
1608,363,814,0,moocML,mooc,429,366
1609,363,900,0,moocML,mooc,429,277
1610,363,502,0,moocML,mooc,429,384
1611,363,360,0,moocML,mooc,429,258
1612,363,201,0,moocML,mooc,429,315
1613,363,948,0,moocML,mooc,429,115
1614,363,1403,0,moocML,mooc,429,135
1615,363,547,0,moocML,mooc,429,75
1616,363,1257,0,moocML,mooc,429,45
1617,363,1154,0,moocML,mooc,429,134
1618,363,66,0,moocML,mooc,429,63
1619,363,662,0,moocML,mooc,429,80
1620,1240,426,1,moocML,mooc,214,429
1621,363,404,0,moocML,mooc,429,35
1622,803,426,1,moocML,mooc,409,429
1623,363,503,0,moocML,mooc,429,296
1624,363,754,0,moocML,mooc,429,238
1625,363,1218,0,moocML,mooc,429,241
1626,363,125,0,moocML,mooc,429,438
1627,363,277,0,moocML,mooc,429,100
1628,363,429,0,moocML,mooc,429,16
1629,363,93,0,moocML,mooc,429,381
1630,363,463,0,moocML,mooc,429,8
1631,363,1039,0,moocML,mooc,429,38
1632,363,423,0,moocML,mooc,429,358
1633,363,18,0,moocML,mooc,429,32
1634,363,455,0,moocML,mooc,429,285
1635,363,1157,0,moocML,mooc,429,221
1636,523,426,1,moocML,mooc,28,429
1637,363,1482,0,moocML,mooc,429,271
1638,709,426,1,moocML,mooc,130,429
1639,945,426,1,moocML,mooc,363,429
1640,419,426,1,moocML,mooc,142,429
1641,284,426,1,moocML,mooc,304,429
1642,363,799,0,moocML,mooc,429,198
1643,363,881,0,moocML,mooc,429,275
1644,363,1271,0,moocML,mooc,429,216
1645,363,1075,0,moocML,mooc,429,312
1646,363,520,0,moocML,mooc,429,149
1647,363,1483,0,moocML,mooc,429,2
1648,363,561,0,moocML,mooc,429,218
1649,363,282,0,moocML,mooc,429,84
1650,363,124,0,moocML,mooc,429,397
1651,363,1259,0,moocML,mooc,429,353
1652,363,1230,0,moocML,mooc,429,36
1653,363,1143,0,moocML,mooc,429,255
1654,363,134,0,moocML,mooc,429,51
1655,363,646,0,moocML,mooc,429,91
1656,1040,401,0,moocML,mooc,430,56
1657,1040,1586,0,moocML,mooc,430,27
1658,1040,1197,0,moocML,mooc,430,421
1659,1040,231,0,moocML,mooc,430,328
1660,1040,766,0,moocML,mooc,430,67
1661,1040,1153,0,moocML,mooc,430,132
1662,1040,943,0,moocML,mooc,430,144
1663,1040,330,1,moocML,mooc,430,186
1664,20,1205,1,moocML,mooc,339,430
1665,1040,1086,0,moocML,mooc,430,406
1666,1040,814,0,moocML,mooc,430,366
1667,1040,1133,0,moocML,mooc,430,112
1668,1040,1235,0,moocML,mooc,430,199
1669,1040,1209,0,moocML,mooc,430,424
1670,1040,630,0,moocML,mooc,430,269
1671,1040,277,0,moocML,mooc,430,100
1672,1040,429,0,moocML,mooc,430,16
1673,1040,1396,0,moocML,mooc,430,13
1674,1040,1360,0,moocML,mooc,430,310
1675,1040,1039,0,moocML,mooc,430,38
1676,1040,186,1,moocML,mooc,430,183
1677,1040,113,1,moocML,mooc,430,125
1678,523,1205,1,moocML,mooc,28,430
1679,1040,961,0,moocML,mooc,430,102
1680,1040,1030,1,moocML,mooc,430,9
1681,1040,381,1,moocML,mooc,430,46
1682,1040,299,1,moocML,mooc,430,7
1683,87,1205,1,moocML,mooc,376,430
1684,29,1205,1,moocML,mooc,244,430
1685,1040,1483,0,moocML,mooc,430,2
1686,510,1205,1,moocML,mooc,197,430
1687,1040,784,0,moocML,mooc,430,71
1688,1115,1205,1,moocML,mooc,64,430
1689,1040,1533,0,moocML,mooc,430,273
1690,1236,1205,1,moocML,mooc,307,430
1691,1040,603,0,moocML,mooc,430,107
1692,1040,1062,0,moocML,mooc,430,118
1693,1040,317,0,moocML,mooc,430,147
1694,1040,134,0,moocML,mooc,430,51
1695,341,41,1,moocML,mooc,56,326
1696,341,963,1,moocML,mooc,56,404
1697,1369,401,1,moocML,mooc,27,56
1698,341,653,0,moocML,mooc,56,209
1699,341,454,0,moocML,mooc,56,250
1700,341,1197,0,moocML,mooc,56,421
1701,341,203,0,moocML,mooc,56,392
1702,341,895,0,moocML,mooc,56,422
1703,341,361,0,moocML,mooc,56,266
1704,341,692,0,moocML,mooc,56,131
1705,341,628,0,moocML,mooc,56,30
1706,341,632,0,moocML,mooc,56,230
1707,341,766,0,moocML,mooc,56,67
1708,341,383,0,moocML,mooc,56,110
1709,341,1153,0,moocML,mooc,56,132
1710,341,943,0,moocML,mooc,56,144
1711,341,950,0,moocML,mooc,56,104
1712,897,401,1,moocML,mooc,388,56
1713,341,199,0,moocML,mooc,56,298
1714,341,446,0,moocML,mooc,56,364
1715,341,1548,0,moocML,mooc,56,347
1716,341,885,0,moocML,mooc,56,314
1717,341,341,0,moocML,mooc,56,284
1718,341,283,0,moocML,mooc,56,88
1719,341,1422,0,moocML,mooc,56,42
1720,341,20,0,moocML,mooc,56,339
1721,341,432,0,moocML,mooc,56,17
1722,341,814,0,moocML,mooc,56,366
1723,341,360,0,moocML,mooc,56,258
1724,341,201,0,moocML,mooc,56,315
1725,341,1133,0,moocML,mooc,56,112
1726,341,948,0,moocML,mooc,56,115
1727,341,439,1,moocML,mooc,56,182
1728,341,547,0,moocML,mooc,56,75
1729,374,401,1,moocML,mooc,357,56
1730,341,1056,0,moocML,mooc,56,292
1731,341,1257,0,moocML,mooc,56,45
1732,341,1235,0,moocML,mooc,56,199
1733,341,662,0,moocML,mooc,56,80
1734,341,404,0,moocML,mooc,56,35
1735,341,944,0,moocML,mooc,56,409
1736,427,401,1,moocML,mooc,296,56
1737,341,754,0,moocML,mooc,56,238
1738,341,1218,0,moocML,mooc,56,241
1739,341,630,0,moocML,mooc,56,269
1740,341,277,0,moocML,mooc,56,100
1741,341,1396,0,moocML,mooc,56,13
1742,341,93,0,moocML,mooc,56,381
1743,341,882,0,moocML,mooc,56,224
1744,341,463,1,moocML,mooc,56,8
1745,341,423,1,moocML,mooc,56,358
1746,341,455,0,moocML,mooc,56,285
1747,978,401,1,moocML,mooc,49,56
1748,341,1063,0,moocML,mooc,56,18
1749,341,157,0,moocML,mooc,56,395
1750,341,616,0,moocML,mooc,56,28
1751,341,1097,0,moocML,mooc,56,363
1752,341,493,0,moocML,mooc,56,142
1753,341,337,0,moocML,mooc,56,304
1754,341,1067,0,moocML,mooc,56,81
1755,341,1030,0,moocML,mooc,56,9
1756,341,178,0,moocML,mooc,56,355
1757,341,1212,0,moocML,mooc,56,372
1758,823,401,1,moocML,mooc,311,56
1759,641,401,1,moocML,mooc,47,56
1760,743,401,1,moocML,mooc,275,56
1761,201,401,1,moocML,mooc,385,56
1762,341,381,0,moocML,mooc,56,46
1763,341,195,0,moocML,mooc,56,174
1764,341,387,0,moocML,mooc,56,31
1765,341,1075,0,moocML,mooc,56,312
1766,341,878,0,moocML,mooc,56,4
1767,341,1217,0,moocML,mooc,56,295
1768,341,314,0,moocML,mooc,56,117
1769,341,304,0,moocML,mooc,56,202
1770,341,784,0,moocML,mooc,56,71
1771,341,561,0,moocML,mooc,56,218
1772,341,1294,0,moocML,mooc,56,64
1773,1321,401,1,moocML,mooc,273,56
1774,341,124,0,moocML,mooc,56,397
1775,341,1259,0,moocML,mooc,56,353
1776,627,401,1,moocML,mooc,324,56
1777,512,401,1,moocML,mooc,107,56
1778,120,401,1,moocML,mooc,191,56
1779,913,401,1,moocML,mooc,118,56
1780,269,401,1,moocML,mooc,147,56
1781,584,401,1,moocML,mooc,236,56
1782,341,874,0,moocML,mooc,56,145
1783,341,1055,0,moocML,mooc,56,41
1784,1063,401,1,moocML,mooc,36,56
1785,341,1214,0,moocML,mooc,56,181
1786,341,975,1,moocML,mooc,56,203
1787,103,401,1,moocML,mooc,51,56
1788,72,401,1,moocML,mooc,431,56
1789,548,401,1,moocML,mooc,91,56
1790,1235,401,1,moocML,mooc,138,56
1791,818,41,1,moocML,mooc,404,326
1792,1369,41,1,moocML,mooc,27,326
1793,762,41,1,moocML,mooc,422,326
1794,897,41,1,moocML,mooc,388,326
1795,33,199,0,moocML,mooc,326,298
1796,33,1548,0,moocML,mooc,326,347
1797,33,885,0,moocML,mooc,326,314
1798,33,341,0,moocML,mooc,326,284
1799,33,1422,0,moocML,mooc,326,42
1800,33,201,0,moocML,mooc,326,315
1801,33,948,0,moocML,mooc,326,115
1802,33,439,1,moocML,mooc,326,182
1803,33,547,0,moocML,mooc,326,75
1804,374,41,1,moocML,mooc,357,326
1805,33,1257,0,moocML,mooc,326,45
1806,33,662,0,moocML,mooc,326,80
1807,33,944,0,moocML,mooc,326,409
1808,427,41,1,moocML,mooc,296,326
1809,33,1218,0,moocML,mooc,326,241
1810,33,93,0,moocML,mooc,326,381
1811,33,463,1,moocML,mooc,326,8
1812,33,423,1,moocML,mooc,326,358
1813,33,1063,0,moocML,mooc,326,18
1814,33,493,0,moocML,mooc,326,142
1815,33,1067,0,moocML,mooc,326,81
1816,33,178,0,moocML,mooc,326,355
1817,33,1212,0,moocML,mooc,326,372
1818,201,41,1,moocML,mooc,385,326
1819,33,387,0,moocML,mooc,326,31
1820,33,1075,0,moocML,mooc,326,312
1821,33,878,0,moocML,mooc,326,4
1822,33,1217,0,moocML,mooc,326,295
1823,33,304,0,moocML,mooc,326,202
1824,33,561,0,moocML,mooc,326,218
1825,627,41,1,moocML,mooc,324,326
1826,512,41,1,moocML,mooc,107,326
1827,120,41,1,moocML,mooc,191,326
1828,913,41,1,moocML,mooc,118,326
1829,269,41,1,moocML,mooc,147,326
1830,584,41,1,moocML,mooc,236,326
1831,33,1230,0,moocML,mooc,326,36
1832,830,41,1,moocML,mooc,203,326
1833,103,41,1,moocML,mooc,51,326
1834,72,41,1,moocML,mooc,431,326
1835,548,41,1,moocML,mooc,91,326
1836,1235,41,1,moocML,mooc,138,326
1837,1369,963,1,moocML,mooc,27,404
1838,818,361,0,moocML,mooc,404,266
1839,818,692,0,moocML,mooc,404,131
1840,818,628,0,moocML,mooc,404,30
1841,818,632,0,moocML,mooc,404,230
1842,818,341,0,moocML,mooc,404,284
1843,818,283,0,moocML,mooc,404,88
1844,818,1422,0,moocML,mooc,404,42
1845,972,963,1,moocML,mooc,112,404
1846,818,439,0,moocML,mooc,404,182
1847,818,547,0,moocML,mooc,404,75
1848,818,442,0,moocML,mooc,404,357
1849,818,944,0,moocML,mooc,404,409
1850,427,963,1,moocML,mooc,296,404
1851,818,423,1,moocML,mooc,404,358
1852,818,157,0,moocML,mooc,404,395
1853,818,493,0,moocML,mooc,404,142
1854,818,1067,0,moocML,mooc,404,81
1855,818,878,0,moocML,mooc,404,4
1856,818,561,0,moocML,mooc,404,218
1857,1321,963,1,moocML,mooc,273,404
1858,627,963,1,moocML,mooc,324,404
1859,512,963,1,moocML,mooc,107,404
1860,818,156,0,moocML,mooc,404,191
1861,913,963,1,moocML,mooc,118,404
1862,269,963,1,moocML,mooc,147,404
1863,818,688,0,moocML,mooc,404,236
1864,818,874,0,moocML,mooc,404,145
1865,818,1055,0,moocML,mooc,404,41
1866,818,1214,0,moocML,mooc,404,181
1867,818,975,0,moocML,mooc,404,203
1868,103,963,1,moocML,mooc,51,404
1869,818,95,0,moocML,mooc,404,431
1870,1252,653,0,moocML,mooc,65,209
1871,1252,1015,1,moocML,mooc,65,378
1872,1252,649,1,moocML,mooc,65,349
1873,1252,986,0,moocML,mooc,65,287
1874,1252,1421,1,moocML,mooc,65,140
1875,1252,383,0,moocML,mooc,65,110
1876,1252,241,1,moocML,mooc,65,270
1877,1252,1153,1,moocML,mooc,65,132
1878,1252,170,0,moocML,mooc,65,194
1879,1252,296,0,moocML,mooc,65,211
1880,1252,1154,0,moocML,mooc,65,134
1881,1252,602,0,moocML,mooc,65,377
1882,1252,503,0,moocML,mooc,65,296
1883,1252,18,0,moocML,mooc,65,32
1884,1252,455,0,moocML,mooc,65,285
1885,1252,1063,1,moocML,mooc,65,18
1886,1252,616,0,moocML,mooc,65,28
1887,1252,673,0,moocML,mooc,65,29
1888,1369,653,1,moocML,mooc,27,209
1889,1369,339,0,moocML,mooc,27,200
1890,1369,454,1,moocML,mooc,27,250
1891,1369,685,0,moocML,mooc,27,159
1892,1369,1015,1,moocML,mooc,27,378
1893,1369,649,1,moocML,mooc,27,349
1894,1369,443,0,moocML,mooc,27,120
1895,1369,736,1,moocML,mooc,27,362
1896,1369,1197,1,moocML,mooc,27,421
1897,1369,986,1,moocML,mooc,27,287
1898,1369,895,0,moocML,mooc,27,422
1899,1369,1526,0,moocML,mooc,27,415
1900,1369,1379,0,moocML,mooc,27,82
1901,1369,361,0,moocML,mooc,27,266
1902,1369,231,0,moocML,mooc,27,328
1903,1369,692,0,moocML,mooc,27,131
1904,1369,162,1,moocML,mooc,27,69
1905,1369,628,0,moocML,mooc,27,30
1906,1369,632,0,moocML,mooc,27,230
1907,1369,1421,1,moocML,mooc,27,140
1908,1369,871,1,moocML,mooc,27,394
1909,1369,766,0,moocML,mooc,27,67
1910,1369,383,0,moocML,mooc,27,110
1911,1369,241,1,moocML,mooc,27,270
1912,1369,1153,0,moocML,mooc,27,132
1913,1369,943,0,moocML,mooc,27,144
1914,1369,950,0,moocML,mooc,27,104
1915,1369,330,0,moocML,mooc,27,186
1916,1369,1047,0,moocML,mooc,27,388
1917,1369,1010,1,moocML,mooc,27,123
1918,1369,382,0,moocML,mooc,27,171
1919,1369,1141,0,moocML,mooc,27,239
1920,1369,1518,0,moocML,mooc,27,302
1921,1369,931,0,moocML,mooc,27,39
1922,1369,199,0,moocML,mooc,27,298
1923,1369,446,0,moocML,mooc,27,364
1924,1369,885,0,moocML,mooc,27,314
1925,1369,1349,0,moocML,mooc,27,12
1926,1369,341,0,moocML,mooc,27,284
1927,1369,779,0,moocML,mooc,27,180
1928,1369,283,0,moocML,mooc,27,88
1929,1369,1422,0,moocML,mooc,27,42
1930,1369,20,0,moocML,mooc,27,339
1931,1369,170,1,moocML,mooc,27,194
1932,1369,498,1,moocML,mooc,27,332
1933,1369,296,0,moocML,mooc,27,211
1934,1369,595,1,moocML,mooc,27,334
1935,1369,432,1,moocML,mooc,27,17
1936,1369,1086,0,moocML,mooc,27,406
1937,1369,814,0,moocML,mooc,27,366
1938,1369,900,0,moocML,mooc,27,277
1939,1369,502,0,moocML,mooc,27,384
1940,1369,360,0,moocML,mooc,27,258
1941,1369,201,0,moocML,mooc,27,315
1942,1369,1133,1,moocML,mooc,27,112
1943,1369,828,1,moocML,mooc,27,5
1944,1369,948,1,moocML,mooc,27,115
1945,1369,1403,1,moocML,mooc,27,135
1946,1369,439,0,moocML,mooc,27,182
1947,1369,547,1,moocML,mooc,27,75
1948,1369,442,0,moocML,mooc,27,357
1949,1369,58,0,moocML,mooc,27,401
1950,1369,1056,1,moocML,mooc,27,292
1951,1369,1257,0,moocML,mooc,27,45
1952,1369,2,0,moocML,mooc,27,272
1953,1369,1235,0,moocML,mooc,27,199
1954,1369,1154,1,moocML,mooc,27,134
1955,1369,66,0,moocML,mooc,27,63
1956,1369,662,1,moocML,mooc,27,80
1957,1369,1437,0,moocML,mooc,27,214
1958,1369,602,0,moocML,mooc,27,377
1959,1369,1209,0,moocML,mooc,27,424
1960,1369,404,1,moocML,mooc,27,35
1961,1369,944,0,moocML,mooc,27,409
1962,1369,197,0,moocML,mooc,27,43
1963,1369,503,1,moocML,mooc,27,296
1964,1369,754,1,moocML,mooc,27,238
1965,1369,1218,0,moocML,mooc,27,241
1966,1369,264,1,moocML,mooc,27,309
1967,1369,1514,1,moocML,mooc,27,264
1968,1369,125,0,moocML,mooc,27,438
1969,1369,630,0,moocML,mooc,27,269
1970,1369,277,0,moocML,mooc,27,100
1971,1369,429,0,moocML,mooc,27,16
1972,1369,1396,0,moocML,mooc,27,13
1973,1369,93,0,moocML,mooc,27,381
1974,1369,882,0,moocML,mooc,27,224
1975,1369,1444,0,moocML,mooc,27,325
1976,1369,1360,1,moocML,mooc,27,310
1977,1369,463,0,moocML,mooc,27,8
1978,1369,1039,0,moocML,mooc,27,38
1979,1369,423,1,moocML,mooc,27,358
1980,1369,181,1,moocML,mooc,27,53
1981,1369,186,0,moocML,mooc,27,183
1982,1369,113,0,moocML,mooc,27,125
1983,1369,18,0,moocML,mooc,27,32
1984,1369,455,0,moocML,mooc,27,285
1985,1369,1140,1,moocML,mooc,27,49
1986,1369,1063,1,moocML,mooc,27,18
1987,1369,157,1,moocML,mooc,27,395
1988,1369,973,0,moocML,mooc,27,382
1989,1369,1487,0,moocML,mooc,27,33
1990,1369,616,0,moocML,mooc,27,28
1991,1369,1482,1,moocML,mooc,27,271
1992,1369,843,0,moocML,mooc,27,130
1993,1369,1097,0,moocML,mooc,27,363
1994,1369,493,0,moocML,mooc,27,142
1995,1369,337,0,moocML,mooc,27,304
1996,1369,369,0,moocML,mooc,27,237
1997,1369,961,0,moocML,mooc,27,102
1998,1369,1067,0,moocML,mooc,27,81
1999,1369,799,0,moocML,mooc,27,198
2000,1369,1030,1,moocML,mooc,27,9
2001,1369,306,1,moocML,mooc,27,113
2002,1369,178,0,moocML,mooc,27,355
2003,1369,1212,0,moocML,mooc,27,372
2004,1369,509,0,moocML,mooc,27,383
2005,1369,673,0,moocML,mooc,27,29
2006,1369,966,1,moocML,mooc,27,311
2007,1369,817,0,moocML,mooc,27,188
2008,1369,759,1,moocML,mooc,27,47
2009,1369,700,0,moocML,mooc,27,289
2010,1369,881,0,moocML,mooc,27,275
2011,1369,244,0,moocML,mooc,27,385
2012,1369,381,0,moocML,mooc,27,46
2013,1369,968,0,moocML,mooc,27,26
2014,1369,299,0,moocML,mooc,27,7
2015,1369,117,0,moocML,mooc,27,376
2016,1369,36,0,moocML,mooc,27,244
2017,1369,1271,1,moocML,mooc,27,216
2018,1369,195,0,moocML,mooc,27,174
2019,1369,387,0,moocML,mooc,27,31
2020,1369,1075,1,moocML,mooc,27,312
2021,1369,620,1,moocML,mooc,27,146
2022,1369,878,0,moocML,mooc,27,4
2023,1369,314,1,moocML,mooc,27,117
2024,1369,520,1,moocML,mooc,27,149
2025,1369,1316,0,moocML,mooc,27,196
2026,1369,165,0,moocML,mooc,27,371
2027,1369,1483,0,moocML,mooc,27,2
2028,1369,601,0,moocML,mooc,27,197
2029,1369,784,0,moocML,mooc,27,71
2030,1369,561,0,moocML,mooc,27,218
2031,1369,1294,0,moocML,mooc,27,64
2032,1369,184,0,moocML,mooc,27,106
2033,1369,282,0,moocML,mooc,27,84
2034,1369,1533,1,moocML,mooc,27,273
2035,1369,124,0,moocML,mooc,27,397
2036,1369,1259,1,moocML,mooc,27,353
2037,1369,1435,0,moocML,mooc,27,307
2038,1369,745,0,moocML,mooc,27,324
2039,1369,603,1,moocML,mooc,27,107
2040,1369,156,0,moocML,mooc,27,191
2041,1369,1062,0,moocML,mooc,27,118
2042,1369,317,1,moocML,mooc,27,147
2043,1369,688,0,moocML,mooc,27,236
2044,1369,237,1,moocML,mooc,27,79
2045,1369,874,0,moocML,mooc,27,145
2046,1369,1055,0,moocML,mooc,27,41
2047,1369,1230,0,moocML,mooc,27,36
2048,1369,1214,1,moocML,mooc,27,181
2049,1369,975,0,moocML,mooc,27,203
2050,1369,134,1,moocML,mooc,27,51
2051,1369,95,0,moocML,mooc,27,431
2052,1369,646,0,moocML,mooc,27,91
2053,1369,1434,0,moocML,mooc,27,138
2054,555,339,0,moocML,mooc,209,200
2055,555,454,0,moocML,mooc,209,250
2056,555,1015,0,moocML,mooc,209,378
2057,555,649,0,moocML,mooc,209,349
2058,555,986,0,moocML,mooc,209,287
2059,555,895,0,moocML,mooc,209,422
2060,555,628,0,moocML,mooc,209,30
2061,555,632,0,moocML,mooc,209,230
2062,555,871,0,moocML,mooc,209,394
2063,555,766,0,moocML,mooc,209,67
2064,199,653,1,moocML,mooc,270,209
2065,989,653,1,moocML,mooc,132,209
2066,555,950,0,moocML,mooc,209,104
2067,555,711,0,moocML,mooc,209,299
2068,555,382,0,moocML,mooc,209,171
2069,555,199,0,moocML,mooc,209,298
2070,555,1548,0,moocML,mooc,209,347
2071,555,885,0,moocML,mooc,209,314
2072,555,341,0,moocML,mooc,209,284
2073,555,779,0,moocML,mooc,209,180
2074,555,283,0,moocML,mooc,209,88
2075,1226,653,1,moocML,mooc,42,209
2076,555,170,0,moocML,mooc,209,194
2077,555,296,0,moocML,mooc,209,211
2078,505,653,1,moocML,mooc,334,209
2079,555,1536,0,moocML,mooc,209,350
2080,555,987,0,moocML,mooc,209,348
2081,555,1133,0,moocML,mooc,209,112
2082,555,828,1,moocML,mooc,209,5
2083,466,653,1,moocML,mooc,75,209
2084,374,653,1,moocML,mooc,357,209
2085,555,1056,0,moocML,mooc,209,292
2086,555,1235,0,moocML,mooc,209,199
2087,555,1154,0,moocML,mooc,209,134
2088,555,297,0,moocML,mooc,209,413
2089,555,66,0,moocML,mooc,209,63
2090,555,662,0,moocML,mooc,209,80
2091,555,1437,0,moocML,mooc,209,214
2092,555,602,0,moocML,mooc,209,377
2093,555,830,0,moocML,mooc,209,227
2094,555,404,0,moocML,mooc,209,35
2095,555,944,0,moocML,mooc,209,409
2096,427,653,1,moocML,mooc,296,209
2097,555,754,0,moocML,mooc,209,238
2098,555,1218,0,moocML,mooc,209,241
2099,555,264,0,moocML,mooc,209,309
2100,555,125,0,moocML,mooc,209,438
2101,555,277,0,moocML,mooc,209,100
2102,555,429,0,moocML,mooc,209,16
2103,555,1039,0,moocML,mooc,209,38
2104,555,423,0,moocML,mooc,209,358
2105,555,181,0,moocML,mooc,209,53
2106,555,18,0,moocML,mooc,209,32
2107,555,455,0,moocML,mooc,209,285
2108,555,1140,0,moocML,mooc,209,49
2109,555,1063,0,moocML,mooc,209,18
2110,555,616,0,moocML,mooc,209,28
2111,555,1097,0,moocML,mooc,209,363
2112,555,493,0,moocML,mooc,209,142
2113,555,337,0,moocML,mooc,209,304
2114,555,369,0,moocML,mooc,209,237
2115,555,263,0,moocML,mooc,209,396
2116,555,981,0,moocML,mooc,209,96
2117,555,1067,0,moocML,mooc,209,81
2118,555,799,0,moocML,mooc,209,198
2119,555,178,0,moocML,mooc,209,355
2120,555,477,0,moocML,mooc,209,416
2121,555,1212,0,moocML,mooc,209,372
2122,555,509,0,moocML,mooc,209,383
2123,555,673,0,moocML,mooc,209,29
2124,555,966,0,moocML,mooc,209,311
2125,555,817,0,moocML,mooc,209,188
2126,555,1075,0,moocML,mooc,209,312
2127,555,878,0,moocML,mooc,209,4
2128,555,1217,0,moocML,mooc,209,295
2129,555,314,0,moocML,mooc,209,117
2130,555,520,0,moocML,mooc,209,149
2131,555,165,0,moocML,mooc,209,371
2132,555,393,0,moocML,mooc,209,97
2133,1321,653,1,moocML,mooc,273,209
2134,555,124,1,moocML,mooc,209,397
2135,555,1259,1,moocML,mooc,209,353
2136,555,1582,0,moocML,mooc,209,0
2137,555,783,0,moocML,mooc,209,316
2138,555,745,0,moocML,mooc,209,324
2139,555,1062,0,moocML,mooc,209,118
2140,555,317,0,moocML,mooc,209,147
2141,555,688,0,moocML,mooc,209,236
2142,555,1230,0,moocML,mooc,209,36
2143,555,1214,0,moocML,mooc,209,181
2144,555,975,0,moocML,mooc,209,203
2145,555,134,0,moocML,mooc,209,51
2146,555,1073,0,moocML,mooc,209,105
2147,555,646,0,moocML,mooc,209,91
2148,555,1434,0,moocML,mooc,209,138
2149,385,339,1,moocML,mooc,250,200
2150,286,162,0,moocML,mooc,200,69
2151,286,446,0,moocML,mooc,200,364
2152,286,439,0,moocML,mooc,200,182
2153,466,339,1,moocML,mooc,75,200
2154,286,442,0,moocML,mooc,200,357
2155,286,1154,0,moocML,mooc,200,134
2156,286,404,0,moocML,mooc,200,35
2157,286,944,0,moocML,mooc,200,409
2158,427,339,1,moocML,mooc,296,200
2159,636,339,1,moocML,mooc,238,200
2160,286,181,0,moocML,mooc,200,53
2161,286,1140,0,moocML,mooc,200,49
